,title,desc,url,source,date,sentiment,confidence
65,Intel’s in trouble as Nvidia and AMD reportedly prepare Arm-based desktop CPUs,"An exclusivity agreement between Microsoft and Qualcomm is coming to end, opening the door to a new crop of Arm CPUs for Windows personal computers.",https://finance.yahoo.com/news/intel-trouble-nvidia-amd-reportedly-145833835.html,Fortune,2023-10-24,negative,0.5151638388633728
66,Nvidia Must Limit AI Chip Exports to China Immediately—Not in 30 Days,"The federal government has told  Nvidia  that the restrictions on some of its AI chips exported to China will go into effect immediately—a month sooner than the company expected, according to a regulatory filing.  On Tuesday, in the filing,  Nvidia  (ticker: NVDA) said it learned of the earlier start date from the Commerce Department on Monday.  Last week, the agency had placed licensing requirements on the company for specific data- center products—the A100, A800, H100, H800, and L40S—were scheduled to go into effect after 30 days.",https://finance.yahoo.com/m/fc528af1-427d-3afd-a62f-4df628b7a3c9/nvidia-must-limit-ai-chip.html,Barrons.com,2023-10-24,neutral,0.665408730506897
67,"Midday movers: General Electric, Coca-Cola, Meta Platforms and more","Investing.com -- U.S. stocks rose on Tuesday, helped by falling bond yields ahead of quarterly earnings from some tech giants later in the session.",https://finance.yahoo.com/news/verizon-3m-general-electric-coca-073010214.html,Investing.com,2023-10-24,positive,0.8163372278213501
68,"Apple Lags Microsoft, Google in AI. How Much It Needs to Spend to Catch Up.","Apple is likely to spend billions on chips from Nvidia to power its AI investment, according to analyst Ming-Chi Kuo.",https://finance.yahoo.com/m/28f083c6-ce34-385c-825b-d416a5f5c3de/apple-lags-microsoft-google.html,Barrons.com,2023-10-24,neutral,0.5497002005577087
69,UPDATE 3-Nvidia says U.S. speeded up new export curbs on AI chips,"Chip designer Nvidia said new U.S. export curbs on the sale of its high-end artificial intelligence chips to China came into effect on Monday as regulators advanced the deadline.  The restrictions were supposed to come into play 30 days from Oct. 17 when the Biden administration unveiled measures to stop countries, including China, Iran and Russia, from receiving advanced AI chips designed by Nvidia and others.  Nvidia does not expect a near-term impact on its earnings from the move, it disclosed in a filing on Tuesday, but did not say why the U.S. government had accelerated the timing.",https://finance.yahoo.com/news/1-nvidia-says-u-speeded-134859624.html,Reuters,2023-10-24,negative,0.7573366761207581
70,Nvidia says U.S. speeded up new export curbs on AI chips,"The restrictions were supposed to come into play 30 days from Oct. 17 when the Biden administration unveiled measures to stop countries, including China, Iran and Russia, from receiving advanced AI chips designed by Nvidia and others.  Nvidia does not expect a near-term impact on its earnings from the move, it disclosed in a filing on Tuesday, but did not say why the U.S. government had accelerated the timing.  Advanced Micro Devices, also impacted by the curbs, did not immediately respond to Reuters' requests for comment, while the U.S. Department of Commerce declined to comment.",https://finance.yahoo.com/news/nvidia-says-u-speeded-export-132521297.html,Reuters,2023-10-24,negative,0.760456383228302
71,3 Things Smart Investors Know About Nvidia,"Nvidia (NASDAQ: NVDA) is no stranger to technology investors, and with the semiconductor's stock up 193% year to date, lots of investors are giving Nvidia stock even more attention than before.  The company's graphics processors have long been used to create stunning gaming graphics and help computers process visual data, but Nvidia is far more than just a gaming microchip company these days -- it's a dominant force in two massive tech markets.  Let's take a look at three things smart investors know about the chipmaker.",https://finance.yahoo.com/m/0306450b-f869-3fa3-b888-119dc470d997/3-things-smart-investors-know.html,Motley Fool,2023-10-24,neutral,0.8884211182594299
72,2 Stock-Split Artificial Intelligence (AI) Stocks to Buy Hand Over Fist in November and Hold Forever,"In one camp are those who believe this process is unnecessary, as it doesn't change the underlying value of the company.  The other camp believes keeping shares within reach of everyday investors plays an important role in investor psychology.  More important, however, is the fact that most stock splits are typically preceded by a period of robust business performance that sends the stock price soaring.",https://finance.yahoo.com/m/119fc819-40dd-3e09-b742-3c7c2b15c207/2-stock-split-artificial.html,Motley Fool,2023-10-24,neutral,0.8157482147216797
73,Will Nasdaq Composite Maintain Its Momentum in Q4 2023?,"Five NASDAQ Composite-listed stocks to buy are: NVDA, PANW, ADBE, SNPS, CDNS.",https://finance.yahoo.com/news/nasdaq-composite-maintain-momentum-q4-132000554.html,Zacks,2023-10-24,neutral,0.8830023407936096
74,Why Investors Need to Take Advantage of These 2 Computer and Technology Stocks Now,The Zacks Earnings ESP is a great way to find potential earnings surprises. Why investors should take advantage now.,https://finance.yahoo.com/news/why-investors-advantage-2-computer-130005313.html,Zacks,2023-10-24,neutral,0.8817508220672607
75,US STOCKS-Wall Street eyes higher open as Treasury yields retreat; earnings in focus,"Wall Street's main indexes were set to open higher as a selloff in U.S. Treasuries eased on Tuesday, while shares of General Electric and Coca-Cola surged on upbeat forecasts.  General Electric jumped 5.9% in premarket trading after the aircraft engine manufacturer lifted its full-year profit forecast, while Coca-Cola advanced 2.8% on raising its annual sales outlook.",https://finance.yahoo.com/news/us-stocks-wall-street-eyes-125640511.html,Reuters,2023-10-24,positive,0.9338220953941345
76,19 Jobs AI Will Create,"In this article, we will look at the 19 jobs AI will create. We have also covered the impact of AI on employment. If you want to skip our detailed analysis, head straight to the 5 Jobs AI will Create. We know that throughout history, there have been concerns that new technologies would lead to widespread […]",https://finance.yahoo.com/news/19-jobs-ai-create-123015465.html,Insider Monkey,2023-10-24,neutral,0.5232904553413391
77,Investors Get Nvidia-Like Gains This Year On 6 Smallish Stocks,Nvidia and Meta get all the attention. But investors did nearly just as well with some stocks not big enough to be on the S&P 500.,https://finance.yahoo.com/m/fa132361-ad97-35aa-af88-396c57be398a/investors-get-nvidia-like.html,Investor's Business Daily,2023-10-24,positive,0.6495842933654785
78,A new phase of the AI race is coming — and chip startup d-Matrix could be the winner,"As generative AI technology matures, d-Matrix has the chips that helps make their everyday use a reality.",https://finance.yahoo.com/news/a-new-phase-of-the-ai-race-is-coming--and-chip-startup-d-matrix-could-be-the-winner-115849595.html,Yahoo Finance,2023-10-24,neutral,0.8282906413078308
79,Will Super Micro Computer Be a Trillion-Dollar Stock by 2050?,"Super Micro Computer (NASDAQ: SMCI), better known as Supermicro, has been one of the market's hottest AI stocks.  Its partnership with Nvidia to sell pre-built AI servers reinforced that bullish thesis and enabled it to grow its market share against Hewlett-Packard Enterprise and Dell Technologies.  It's also tiny compared to Nvidia, which has an enterprise value of $1.02 trillion.",https://finance.yahoo.com/m/585dbd55-fefb-3840-b458-29f90563be4b/will-super-micro-computer-be.html,Motley Fool,2023-10-24,positive,0.5695394277572632
80,"Stocks higher on Treasury rebound, Nvidia PC move, Microsoft, General Electric, General Motors earnings - Five Things To Know","Five things you need to know before the market opens on Tuesday October 24:   1. -- Stock Market Today: Treasury rebound gives stocks a lift; mega-cap tech earnings on deck  Investors are waking up to a huge day on Wall Street, with a host of third quarter earnings, PMI data, a 2-year note auction and mega-cap tech updates all on the slate.",https://finance.yahoo.com/m/c23a0775-a0b5-3628-86a0-d6eaba48c10c/stocks-higher-on-treasury.html,TheStreet.com,2023-10-24,positive,0.6088505983352661
81,Nvidia Stock Is Down 17%! 3 Reasons You'll Wish You'd Bought the Dip,"If you have paid any attention to the stock market this year, you would have found it impossible to ignore semiconductor giant Nvidia (NASDAQ: NVDA).  Its stock has delivered a blockbuster return of 189% on the back of substantial -- and largely unexpected -- sales growth driven by its artificial intelligence (AI) chips.  Many of the stocks that led the market higher this year have also declined, with Nvidia now trading 17% below its all-time high.",https://finance.yahoo.com/m/6bc94ba5-7f76-34ae-814b-11ca53fafeab/nvidia-stock-is-down-17-3.html,Motley Fool,2023-10-24,negative,0.9708061814308167
82,Trending tickers: Bitcoin | Hermès | Barclays | Arm,The latest investor updates on stocks that are trending on Tuesday.,https://finance.yahoo.com/news/trending-tickers-bitcoin-hermes-barclays-arm-104437773.html,Yahoo Finance UK,2023-10-24,neutral,0.9032891392707825
83,Should Advanced Micro Devices and Intel Investors Be Worried About Nvidia Creating a New PC Chip?,"In today's video, I discuss recent updates impacting Nvidia (NASDAQ: NVDA), Advanced Micro Devices (NASDAQ: AMD), Intel (NASDAQ: INTC), and Arm Holdings (NASDAQ: ARM). Check out the short video to learn more, consider subscribing, and click the special offer link below.",https://finance.yahoo.com/m/c0635a6a-0ed7-39ef-b04e-5f919fb06779/should-advanced-micro-devices.html,Motley Fool,2023-10-24,neutral,0.9378421902656555
84,2 Artificial Intelligence (AI) Stocks That Could Help Make You a Fortune,"The artificial intelligence (AI) market was valued at $137 billion in 2022 and is projected to expand at a compound annual growth rate of 37% through 2030, according to Grand View Research.  The sector has the potential to boost countless industries, including cloud computing, consumer tech products, healthcare, education, e-commerce, and more.  As a result, it's not surprising that so many tech companies have pivoted their businesses to AI.",https://finance.yahoo.com/m/bd2beb3a-c157-3e78-8445-97aa29da790d/2-artificial-intelligence.html,Motley Fool,2023-10-24,positive,0.831747829914093
85,Nvidia Just Teamed Up With Foxconn to Take On Tesla,"For Tesla (NASDAQ: TSLA) investors, the future of your investment really depends on autonomous driving.  After all, on the latest conference call with analysts, CEO Elon Musk said that while Tesla may look expensive for a car company, ""success in this regard in the long term, I think, has the potential to make Tesla the most valuable company in the world by far.""  On the positive side, it appears that other large tech companies may agree with Musk, as they are each pursuing the same technology.",https://finance.yahoo.com/m/d5b7d6e5-0dec-3c63-9b24-d423a32a1ab9/nvidia-just-teamed-up-with.html,Motley Fool,2023-10-24,positive,0.7943252325057983
86,"US STOCKS-Futures rise as Treasury yields retreat, earnings in focus","Futures tracking Wall Street's main indexes gained on Tuesday after the benchmark U.S. Treasury yields slipped from the 5% milestone hit a day earlier, while investors looked forward to earnings from technology giants.  The S&P 500 and the Dow Jones ended lower on Monday, while the Nasdaq managed to eke out gains as Nvidia and Microsoft climbed.",https://finance.yahoo.com/news/us-stocks-futures-rise-treasury-095546983.html,Reuters,2023-10-24,negative,0.9230822920799255
87,"1 Green Flag for AMD Stock in 2023, and 1 Red Flag","Advanced Micro Devices (NASDAQ: AMD) stock managed an impressive turnaround from last year's sell-off.  In 2023, AMD shares are up 57%, mainly driven by excitement over the company's prospects in artificial intelligence (AI).",https://finance.yahoo.com/m/9c329599-9138-35ce-8a62-22fdecbd6ece/1-green-flag-for-amd-stock-in.html,Motley Fool,2023-10-24,positive,0.9557967185974121
88,These 3 Stocks Have Plenty of Room to Run,"Although these stocks have done well this year, they could still present significant share price upside.",https://finance.yahoo.com/m/7bb08009-0f5e-3232-91e3-80cc5da5ee17/these-3-stocks-have-plenty-of.html,Motley Fool,2023-10-24,positive,0.5182639360427856
89,2 No-Brainer Artificial Intelligence (AI) Stocks That Could Soar Like Nvidia,"The launch of OpenAI's ChatGPT ushered in a wave of investor excitement for generative artificial intelligence (AI).  Let's explore how Adobe (NASDAQ: ADBE) and Palantir Technologies (NYSE: PLTR) can leverage AI to revolutionize their consumer and enterprise-facing businesses.  With shares up by 61% year to date, the market hasn't overlooked Adobe's AI potential.",https://finance.yahoo.com/m/62e4564e-476c-36e7-9cd8-c7fa6f0b7ee2/2-no-brainer-artificial.html,Motley Fool,2023-10-24,positive,0.8524020314216614
90,Looking for Tech Stocks? These 3 Are Great Buys.,These companies have powerful positions in tech and could have a lot to offer stockholders as the industry develops.,https://finance.yahoo.com/m/d56e2aba-3418-3179-842e-a4f791d34a0c/looking-for-tech-stocks-.html,Motley Fool,2023-10-24,neutral,0.5772119760513306
91,US chip curbs stymie efforts by China surveillance group to diversify,"SenseTime, once the darling of China’s artificial intelligence sector, has been pushing to diversify away from unreliable government revenues by snapping up high-powered chips that every AI company wants.  Its effort now seems doomed by the latest round of US government export controls preventing Nvidia and its rivals from selling the powerful chips, needed to train the latest AI systems, to Chinese customers and their foreign subsidiaries.  Since it went public in 2021, SenseTime has been seeking to reduce its reliance on its core surveillance business, which sells AI-powered security cameras to Chinese authorities.",https://finance.yahoo.com/m/10a2236e-cc33-3c43-937e-2fc60bc6046b/us-chip-curbs-stymie-efforts.html,Financial Times,2023-10-24,negative,0.35948342084884644
92,"These 2 ‘Magnificent Seven’ Stocks Have up to 155% Upside Potential, Analysts Say","Recent months have seen increased volatility in the stock markets, as both the S&P 500 and the NASDAQ have given back some of the gains they posted earlier in the year. Stocks are coming under pressure from a variety of headwinds – but one that stands out recently comes from the bond market. Treasury bond yields and stocks tend to move in opposite directions, and earlier today the 10-year treasury bond rose to a peak of 5.02%, its highest level since July 2007. The yield was as low as 3.3% as re",https://finance.yahoo.com/news/2-magnificent-seven-stocks-155-002301304.html,TipRanks,2023-10-24,negative,0.9334684014320374
93,"Big Q3 Earnings Headed Our Way: MSFT, GOOGL & More",The self-policing of high-bond-yield wariness is keeping equities from jumping ahead.,https://finance.yahoo.com/news/big-q3-earnings-headed-way-214400411.html,Zacks,2023-10-24,negative,0.9237749576568604
94,"Nvidia, Tesla's DOJ subpoenas, Alaska Airlines: Top Stories","Nvidia (NVDA) is reportedly in partnership with Arm Holdings (ARM) to develop new computer chips, according to Reuters. Department of Justice officials issued several subpoenas to Tesla (TSLA) in its investigations of the EV maker's self-driving capabilities and executive benefit packages. Lastly, an off-duty Alaska Airlines (ALK) pilot attempted to disable the plane's engines mid-flight but was subdued by the pilots and crew. Yahoo Finance's Julie Hyman breaks down the top news stories of the day. For more expert insight and the latest market action, click here to watch this full episode of Yahoo Finance Live.",https://finance.yahoo.com/video/nvidia-teslas-doj-subpoenas-alaska-213533537.html,Yahoo Finance Video,2023-10-24,neutral,0.8511191010475159
95,S&P 500 Gains and Losses Today: Chevron and Hess Shares Fall Following $53B Deal,"The S&P 500 dropped 0.2% on Monday, Oct. 23, 2023, recovering from the day's lows after an initial spike in bond yields sent stocks tumbling early in the session.",https://finance.yahoo.com/m/0dbb4f64-e425-3869-85cd-355e80934225/s-p-500-gains-and-losses.html,Investopedia,2023-10-24,negative,0.9748349785804749
96,Nvidia to Challenge Intel With Arm-Based Processors for PCs,"(Bloomberg) -- Nvidia Corp. is using Arm Holdings Plc technology to develop chips that would challenge Intel Corp. processors in personal computers, ratcheting up competition between the two semiconductor makers, according to people familiar with the situation.Most Read from BloombergLi Keqiang, China’s Second-Most Powerful Man for a Decade, Dies at 68Tech Giants Signal Rebound as Amazon, Intel Rally: Markets WrapIsrael Latest: US Strikes Two Iran-Linked Facilities in SyriaControversial Chip in",https://finance.yahoo.com/news/nvidia-intel-arm-based-pc-191454817.html,Bloomberg,2023-10-24,neutral,0.6084581017494202
97,"Nvidia, Airbnb Among Big S&P 500 Winners Monday",MGM Resorts and Airbnb were among several travel-related stocks leading the S&P 500. Nvidia looks the best out of Monday's winners.,https://finance.yahoo.com/m/e4566282-c38a-3e46-b839-a13d25ac0f04/nvidia-airbnb-among-big-s-p.html,Investor's Business Daily,2023-10-24,positive,0.7275727391242981
98,Nvidia developing Arm-based chips to rival Intel: Reuters,"Nvidia (NVDA) is working on central processing units using technology from Arm Holdings (ARM) in order to better rival Intel (INTC) in the chip space, according to a Reuters report. Yahoo Finance's Josh Lipton and Julie Hyman contemplate how this will tighten competition between semiconductor companies. For more expert insight and the latest market action, click here to watch this full episode of Yahoo Finance Live.",https://finance.yahoo.com/video/nvidia-developing-arm-based-chips-200113552.html,Yahoo Finance Video,2023-10-24,neutral,0.8748527765274048
99,Arm Stock Pops After Report of Nvidia Chip Project,Shares of chip designer Arm rose late Monday after [Reuters reported that Nvidia](https://www.reuters.com/technology/nvidia-make-arm-based-pc-chips-major-new-challenge-intel-2023-10-23/) is using Arm's technology to design new PC chips.,https://finance.yahoo.com/m/d6f7d590-1acb-34f7-89e8-54c6a3357acc/arm-stock-pops-after-report.html,The Wall Street Journal,2023-10-24,positive,0.9148377776145935
100,Cloud Networking Play Taps AI To Get A Handle On This Market,"Fueled by demand for AI stocks like Nvidia, Meta and peer Cisco, ANET stock crafts a handle buy point as Q3 earnings loom.",https://finance.yahoo.com/m/e71dcbac-5203-3461-9dec-6176ad485aba/cloud-networking-play-taps-ai.html,Investor's Business Daily,2023-10-24,positive,0.9047450423240662
101,Yahoo Finance's NEXT: How rivals are taking on Nvidia in the AI chip race,Tech giants are racing to build their own AI chips in an effort to reduce their dependence on Nvidia.,https://finance.yahoo.com/news/yahoo-finances-next-how-rivals-are-taking-on-nvidia-in-the-ai-chip-race-192451341.html,Yahoo Finance,2023-10-24,neutral,0.7904340624809265
102,Exclusive-Nvidia to make Arm-based PC chips in major new challenge to Intel,"(Reuters) -Nvidia dominates the market for artificial intelligence computing chips.  Now it is coming after Intel’s longtime stronghold of personal computers.  Nvidia has quietly begun designing central processing units (CPUs) that would run Microsoft’s Windows operating system and use technology from Arm Holdings, two people familiar with the matter told Reuters.",https://finance.yahoo.com/news/exclusive-nvidia-arm-based-pc-185840418.html,Reuters,2023-10-24,neutral,0.6256418824195862
103,Why Oracle stock is down amid its AI push,The company has invested big in AI — but shareholders may have to wait to see the rewards.,https://finance.yahoo.com/news/why-oracle-stock-is-down-amid-its-ai-push-172837059.html,Yahoo Finance,2023-10-24,negative,0.9364652037620544
104,Guide to the Magnificent Seven Stocks & ETFs Investing,"At the current level, S&P 500 ETF invests more than 26% in Magnificent Seven stocks (namely, Tesla, Nvidia, Amazon, Microsoft, Apple, Meta and Alphabet)",https://finance.yahoo.com/news/guide-magnificent-seven-stocks-etfs-170000499.html,Zacks,2023-10-24,neutral,0.894759476184845
105,"Nvidia is leading the AI chip market, but rivals are coming","Nvidia (NVDA) is dominating the AI chip market, but it may not hold onto that lead for long. Traditional semiconductor rivals like AMD (AMD) and Intel (INTC) are entering the AI space, but so are Big Tech names like Microsoft (MSFT) and Alphabet (GOOGL). In the latest episode of Next, Yahoo Finance's Senior Tech Editor Dan Howley breaks down what the chips do, how Nvidia took the lead, and what competitors are doing to catch up. For more from this episode of NEXT: How to play the AI chips race",https://finance.yahoo.com/video/why-nvidias-hold-ai-chip-152406471.html,Yahoo Finance Video,2023-10-23,neutral,0.92112135887146
106,Nvidia Announced a Huge Win for Its DGX Cloud AI Solution -- Is This Good News for Investors?,"In today's video, I discuss recent updates affecting Nvidia (NASDAQ: NVDA) and cloud service providers Microsoft (NASDAQ: MSFT), Amazon (NASDAQ: AMZN), Alphabet (NASDAQ: GOOG) (NASDAQ: GOOGL), and Oracle (NYSE: ORCL).",https://finance.yahoo.com/m/5fbf4dd1-59c6-3331-85e0-1d990ffd84ce/nvidia-announced-a-huge-win.html,Motley Fool,2023-10-23,neutral,0.8557476997375488
107,3 Dividend-Paying Tech Stocks to Buy in October,"When many people think about investing in tech stocks, they picture high-growth opportunities.  Growth stocks and tech stocks have gone hand-in-hand for quite some time now.  If you're looking for dividend-paying tech stocks to add to your portfolio, look no further than the following three.",https://finance.yahoo.com/m/b2f1992c-0e18-3597-98d7-9a5e4ce48783/3-dividend-paying-tech-stocks.html,Motley Fool,2023-10-23,neutral,0.933049201965332
108,Oracle (ORCL) Offers NVIDIA AI Enterprise in Cloud Marketplace,"Oracle (ORCL) announces the availability of NVIDIA AI Enterprise and DGX Cloud in the Oracle Cloud Marketplace, signaling its ongoing commitment to advancing artificial intelligence.",https://finance.yahoo.com/news/oracle-orcl-offers-nvidia-ai-141000244.html,Zacks,2023-10-23,positive,0.8708915710449219
109,Semiconductor ETFs in Focus Ahead of Q3 Earnings,Semiconductor stocks and ETFs have struggled over the past three months on bets over persistently higher rates. The weak trend might reverse in the weeks ahead as the Q3 earnings season unfolds.,https://finance.yahoo.com/news/semiconductor-etfs-focus-ahead-q3-140500072.html,Zacks,2023-10-23,negative,0.9704048037528992
110,NVIDIA (NVDA) Gains From Growing Investments in Generative AI,"NVIDIA (NVDA) is experiencing remarkable growth, driven by increased investments in generative artificial intelligence, data centers and HGX systems.",https://finance.yahoo.com/news/nvidia-nvda-gains-growing-investments-131000082.html,Zacks,2023-10-23,positive,0.9521859884262085
111,"3 Large-Cap Stocks That Could Surge By Over 20%, According To Analysts","The stock market has finally begun recovering from the worst bear market since 2008, with the S&P 500 index rising by nearly 12% year to date. The tech sector boasted a stellar recovery after a brutal rout last year, as evidenced by the Nasdaq Composite Index's 26% gain so far this year. But the market volatility is far from over. The Federal Reserve's decision to raise interest rates at least once again this year and the growing geopolitical tensions globally have resulted in volatility levels",https://finance.yahoo.com/news/3-large-cap-stocks-could-123007874.html,Benzinga,2023-10-23,positive,0.8618038892745972
112,"Nvidia cofounder Jensen Huang says ‘nobody in their right mind’ would start a company, and he’d opt out if he could go back in time",Jensen Huang cofounded and leads one of the world’s most valuable firms.,https://finance.yahoo.com/news/nvidia-cofounder-jensen-huang-says-121112803.html,Fortune,2023-10-23,neutral,0.9229547381401062
113,Markets Are Confident the Fed’s Done on Rates. Why That’s Dangerous.,"It’s a big week for tech earnings, Chevron to buy Hess for $53 billion in another oil megadeal, and other news to start your day.",https://finance.yahoo.com/m/7dddbe4f-5248-303b-a14c-9969d44c1f0f/markets-are-confident-the.html,Barrons.com,2023-10-23,neutral,0.8191218376159668
114,"The Zacks Analyst Blog Highlights NVIDIA, Coinbase Global, Block and CME Group","NVIDIA, Coinbase Global, Block and CME Group are included in this Analyst Blog.",https://finance.yahoo.com/news/zacks-analyst-blog-highlights-nvidia-102400765.html,Zacks,2023-10-23,neutral,0.9422186017036438
115,Investors Bet Samsung’s Smaller Memory Chip Rival SK Hynix Will Be an AI Winner,"(Bloomberg) -- Shares of Samsung Electronics Co. are on track to underperform those of its smaller memory-chip rival SK Hynix Inc. by the most in a decade as investors bet the latter will be the winner in artificial intelligence.Most Read from BloombergUS Push for Release of Hostages May Delay Israeli Ground War, But Won’t Stop ItTreasury 10-Year Yield Breaches 5% for First Time Since 2007S&P 500 Holds Its Ground Amid Wild Treasury Moves: Markets WrapCar Owners Fall Behind on Payments at Highest",https://finance.yahoo.com/news/investors-bet-samsung-smaller-memory-020001087.html,Bloomberg,2023-10-23,negative,0.9496644139289856
116,"Zacks.com featured highlights Uber, NVIDIA and Carvana","Uber, NVIDIA and Carvana have been highlighted in this Screen of The Week article.",https://finance.yahoo.com/news/zacks-com-featured-highlights-uber-101000932.html,Zacks,2023-10-23,neutral,0.9342136383056641
117,"Amazon, Alphabet, Nvidia, Meta and Microsoft are part of Zacks Earnings Preview","Amazon, Alphabet, Nvidia, Meta and Microsoft are part of Zacks Earnings Preview.",https://finance.yahoo.com/news/amazon-alphabet-nvidia-meta-microsoft-090700889.html,Zacks,2023-10-23,neutral,0.9394391179084778
118,The Last Chance to Buy These 7 Millionaire-Maker Stocks,"2023 has been a significantly better year as compared to 2022. However, several stocks have slipped amid the growing uncertainties and high-interest rates. The first half of the year was strong but the recent pullback has brought a solid opportunity to invest in some of the biggest stocks in the industry. It has led to the rise of millionaire-maker stocks to buy. A successful investment strategy is to buy millionaire-maker stocks at a discount. There are only a few stocks that have the potential",https://finance.yahoo.com/news/last-chance-buy-7-millionaire-083221667.html,InvestorPlace,2023-10-23,negative,0.4067191183567047
119,How Tesla’s New Supercomputer Could Upend the AI Race,"Last month, Morgan Stanley upgraded Tesla (TSLA) stock with a Street-high price target of $400. It’s since reduced that target to $380, but it remains the highest analyst target on TSLA stock. Why? Because Morgan Stanley understands how Tesla’s Dojo supercomputer could unlock $500 billion in economic value. And while most investors were mesmerized by price target upgrade, I had something else on my mind. If Dojo is the “real deal” – and I think it is – then this could mark the end of Nvidia’s (N",https://finance.yahoo.com/news/tesla-supercomputer-could-upend-ai-150244618.html,InvestorPlace,2023-10-23,neutral,0.8139241337776184
120,Nvidia's Stock Slide Has Taken a Toll on Semiconductor ETFs,"Nvidia shares tumbled almost 9% this week after U.S. government officials announced more stringent curbs on exports of advanced AI chips to China, dragging down many technology-centric ETFs that are heavily exposed to the chipmaker.",https://finance.yahoo.com/m/2a7406e1-43ba-3d1a-baeb-bb80163cf054/nvidia-s-stock-slide-has.html,Investopedia,2023-10-23,negative,0.973561704158783
121,Wall Street Thinks This AI Stock Has 56% Upside. I Think Another Rising AI Stock Can Do Better.,"There's no question that Nvidia has been the belle of the artificial intelligence (AI) ball on the stock market this year.  Shares of the chipmaker, best known for its graphics processing units (GPUs), have soared this year; they've nearly tripled, blowing away analyst expectations in the company's last two quarters.  While most of its semiconductor peers are struggling with cyclical headwinds, including an inventory glut and lower prices as pandemic effects rolled off, Nvidia's sales have skyrocketed.",https://finance.yahoo.com/m/77c05f73-c8f2-37f8-a15a-6ea3bc4f4e18/wall-street-thinks-this-ai.html,Motley Fool,2023-10-22,negative,0.7662815451622009
122,"If Nvidia CEO Jensen Huang had a chance to do it all again, he wouldn't","Nvidia  became Wall Street's favorite artificial intelligence stock pick after posting record first-quarter earnings this year.  On the heels of that report, which highlighted growth in the generative AI space, the semiconductor company jumped beyond a trillion-dollar market cap, becoming one of the largest companies by that measure in the world.  Nvidia was founded by CEO Jensen Huang back in 1993.",https://finance.yahoo.com/m/249911b4-5fb6-3fd3-bf9f-ac85b272839f/if-nvidia-ceo-jensen-huang.html,TheStreet.com,2023-10-22,positive,0.5424209237098694
123,Nvidia Stock Is a Battleground: Perspectives From Three Seasoned Tech Investors,"Nvidia's remarkable journey in 2023 has been thrilling, but did it go too far? Three of The Motley Fool's top tech experts consider the AI heavyweight from different perspectives.",https://finance.yahoo.com/m/3d8f2d7e-90a8-352c-b5b6-9a28fb4d7a56/nvidia-stock-is-a.html,Motley Fool,2023-10-22,neutral,0.8742637634277344
124,"Missed Out on Nvidia? 1 Artificial Intelligence (AI) Stock Could Be the ""Fastest-Growing Software Company,"" According to This Wall Street Analyst","Semiconductor company Nvidia (NASDAQ: NVDA) sits at the heart of the artificial intelligence (AI) revolution.  Analysts estimate its market share in machine learning processors to be between 80% and 95%, and the chipmaker reinforced its authority by branching into AI software and cloud services.  Investors have recognized Nvidia's success and pushed its stock price up 250% in the last year.",https://finance.yahoo.com/m/80cb7db2-3278-3f0b-a329-90a6b3db410b/missed-out-on-nvidia-1.html,Motley Fool,2023-10-22,positive,0.9197061657905579
125,"A grim week for Nvidia and Tesla, but Netflix triumphs: Weekly tech roundup",By Louis Juricic and Sarina Isaacs,https://finance.yahoo.com/news/grim-week-nvidia-tesla-netflix-101438050.html,Investing.com,2023-10-22,neutral,0.8455886244773865
126,The American semiconductor boom faces a massive obstacle: A lack of immigrants,One-third of the semiconductor industry workforce is foreign-born — so immigration hurdles are exacerbating a shortage of workers.,https://finance.yahoo.com/news/the-american-semiconductor-boom-faces-a-massive-obstacle-a-lack-of-immigrants-152315540.html,Yahoo Finance,2023-10-21,negative,0.9417166113853455
127,1 Top Stock to Play the Memory Chip Market Rebound,"Most of the semiconductor industry is in a deep slump (with an obvious exception being Nvidia.  In fact, the current downturn that cropped up late in 2022 and that seems to finally be finding a bottom is one of the worst ever for the chip industry -- an aftereffect of massive spending on electronics during the pandemic, followed by a steep decline in spending as global supply chains normalized.  The downturn was especially bad for the sensitive memory chip market.",https://finance.yahoo.com/m/4696ba54-1bee-37e7-b92c-cbdb22f6e7e7/1-top-stock-to-play-the.html,Motley Fool,2023-10-21,negative,0.9692791700363159
128,3 Things About Applied Digital That Smart Investors Know,"Applied Digital's (NASDAQ: APLD) stock price has surged nearly 140% over the past 12 months amid the buying frenzy in artificial intelligence (AI) stocks.  Instead, it merely builds or buys big data centers, makes sure they're powered, and then rents out the spaces to other companies that install their own servers.  Prior to its rebranding last November, Applied Digital was known as Applied Blockchain, a niche company that mainly rented out its data centers to blockchain app developers and Bitcoin miners.",https://finance.yahoo.com/m/7ca646e2-6e55-33ce-8a14-955e64c5a7ad/3-things-about-applied.html,Motley Fool,2023-10-21,neutral,0.8669318556785583
